close,exchange,high,instrumentidentifier,tradedqty,lasttradetime,low,open,openinterest
150.05,NFO,150.55,NIFTY25MAY2318500PE,270400,2023-05-24 12:11:00+00,144.05,145,2619850
7.05,NFO,7.55,NIFTY25MAY2318500CE,1198800,2023-05-24 12:11:00+00,6.9,7.4,13663850
154,NFO,154.1,NIFTY25MAY2318500PE,268950,2023-05-24 12:12:00+00,149.7,149.95,2643750
6.45,NFO,7.05,NIFTY25MAY2318500CE,571500,2023-05-24 12:12:00+00,6.45,7.05,13663850
153.25,NFO,155.9,NIFTY25MAY2318500PE,124600,2023-05-24 12:13:00+00,152.05,153.6,2643750
6.65,NFO,6.7,NIFTY25MAY2318500CE,487300,2023-05-24 12:13:00+00,6.3,6.5,13663850
6.05,NFO,6.65,NIFTY25MAY2318500CE,584900,2023-05-24 12:14:00+00,5.95,6.65,13745650
158.15,NFO,158.55,NIFTY25MAY2318500PE,120550,2023-05-24 12:14:00+00,152.1,152.25,2643750
160.1,NFO,161,NIFTY25MAY2318500PE,272750,2023-05-24 12:15:00+00,155.6,158.05,2613750
5.9,NFO,6.3,NIFTY25MAY2318500CE,723800,2023-05-24 12:15:00+00,5.85,6.1,13745650
5.6,NFO,6,NIFTY25MAY2318500CE,875000,2023-05-24 12:16:00+00,5.5,5.9,13745650
162.85,NFO,164.5,NIFTY25MAY2318500PE,267700,2023-05-24 12:16:00+00,159,160.1,2613750
5.5,NFO,5.7,NIFTY25MAY2318500CE,713100,2023-05-24 12:17:00+00,5.5,5.55,13566550
163,NFO,163.25,NIFTY25MAY2318500PE,99200,2023-05-24 12:17:00+00,160.85,163.25,2613750
159.8,NFO,163.6,NIFTY25MAY2318500PE,159100,2023-05-24 12:18:00+00,159.15,163.05,2517550
5.6,NFO,5.6,NIFTY25MAY2318500CE,706950,2023-05-24 12:18:00+00,5.35,5.5,13566550
5.45,NFO,5.7,NIFTY25MAY2318500CE,510500,2023-05-24 12:19:00+00,5.45,5.65,13566550
162.8,NFO,162.8,NIFTY25MAY2318500PE,146550,2023-05-24 12:19:00+00,158,159.75,2517550
161.1,NFO,163.3,NIFTY25MAY2318500PE,96050,2023-05-24 12:20:00+00,161.1,162.65,2517550
5.55,NFO,5.6,NIFTY25MAY2318500CE,576350,2023-05-24 12:20:00+00,5.45,5.5,13566550
5.95,NFO,5.95,NIFTY25MAY2318500CE,636900,2023-05-24 12:21:00+00,5.55,5.55,13634100
155.8,NFO,161.35,NIFTY25MAY2318500PE,112500,2023-05-24 12:21:00+00,155.25,160.45,2509200
161.2,NFO,161.4,NIFTY25MAY2318500PE,127350,2023-05-24 12:22:00+00,155.85,156.25,2509200
5.7,NFO,6,NIFTY25MAY2318500CE,682750,2023-05-24 12:22:00+00,5.6,5.95,13634100
5.6,NFO,5.7,NIFTY25MAY2318500CE,397800,2023-05-24 12:23:00+00,5.55,5.65,13634100
160.55,NFO,162.45,NIFTY25MAY2318500PE,53300,2023-05-24 12:23:00+00,160.45,160.65,2509200
161.15,NFO,163.45,NIFTY25MAY2318500PE,94350,2023-05-24 12:24:00+00,158.8,160.6,2523450
5.75,NFO,5.75,NIFTY25MAY2318500CE,541800,2023-05-24 12:24:00+00,5.55,5.6,13857600
158.05,NFO,160.8,NIFTY25MAY2318500PE,83250,2023-05-24 12:25:00+00,157.75,160.5,2523450
5.8,NFO,6,NIFTY25MAY2318500CE,428350,2023-05-24 12:25:00+00,5.7,5.8,13857600
162,NFO,162.6,NIFTY25MAY2318500PE,72500,2023-05-24 12:26:00+00,156.4,158.05,2523450
5.6,NFO,5.9,NIFTY25MAY2318500CE,407700,2023-05-24 12:26:00+00,5.55,5.8,13857600
163.25,NFO,166.75,NIFTY25MAY2318500PE,195600,2023-05-24 12:27:00+00,162.3,162.3,2484500
5.45,NFO,5.55,NIFTY25MAY2318500CE,697100,2023-05-24 12:27:00+00,5.1,5.5,13925950
161.2,NFO,163.35,NIFTY25MAY2318500PE,71000,2023-05-24 12:28:00+00,160.9,162.5,2484500
5.6,NFO,5.6,NIFTY25MAY2318500CE,319150,2023-05-24 12:28:00+00,5.45,5.5,13925950
161,NFO,162.45,NIFTY25MAY2318500PE,36800,2023-05-24 12:29:00+00,159.5,161.55,2484500
5.45,NFO,5.65,NIFTY25MAY2318500CE,388050,2023-05-24 12:29:00+00,5.4,5.55,13925950
162.45,NFO,165.8,NIFTY25MAY2318500PE,108450,2023-05-24 12:30:00+00,162.45,162.45,2448300
5.5,NFO,5.5,NIFTY25MAY2318500CE,549650,2023-05-24 12:30:00+00,5.2,5.45,13962400
5.55,NFO,5.6,NIFTY25MAY2318500CE,410350,2023-05-24 12:31:00+00,5.35,5.5,13962400
159.85,NFO,164.8,NIFTY25MAY2318500PE,70100,2023-05-24 12:31:00+00,159.85,162.2,2448300
162.55,NFO,163.2,NIFTY25MAY2318500PE,65550,2023-05-24 12:32:00+00,160.8,161.1,2448300
5.45,NFO,5.55,NIFTY25MAY2318500CE,303250,2023-05-24 12:32:00+00,5.35,5.5,13962400
5.3,NFO,5.45,NIFTY25MAY2318500CE,349600,2023-05-24 12:33:00+00,5.25,5.4,13988900
163.9,NFO,164.95,NIFTY25MAY2318500PE,77650,2023-05-24 12:33:00+00,161.9,163.2,2445050
167.05,NFO,169,NIFTY25MAY2318500PE,140150,2023-05-24 12:34:00+00,162.3,163.9,2445050
5.15,NFO,5.5,NIFTY25MAY2318500CE,720400,2023-05-24 12:34:00+00,5,5.3,13988900
176.2,NFO,178.35,NIFTY25MAY2318500PE,322800,2023-05-24 12:35:00+00,166.45,166.6,2445050
4.7,NFO,5.2,NIFTY25MAY2318500CE,1397350,2023-05-24 12:35:00+00,4.6,5.15,13988900
178.1,NFO,181.35,NIFTY25MAY2318500PE,240150,2023-05-24 12:36:00+00,176.3,176.55,2315700
4.6,NFO,4.75,NIFTY25MAY2318500CE,1374550,2023-05-24 12:36:00+00,4.45,4.65,14001450
4.8,NFO,4.85,NIFTY25MAY2318500CE,1270550,2023-05-24 12:37:00+00,4.5,4.5,14001450
175.45,NFO,180,NIFTY25MAY2318500PE,119800,2023-05-24 12:37:00+00,174.5,180,2315700
175,NFO,176.9,NIFTY25MAY2318500PE,77650,2023-05-24 12:38:00+00,173.6,175.9,2315700
5,NFO,5,NIFTY25MAY2318500CE,950950,2023-05-24 12:38:00+00,4.7,4.8,14001450
4.95,NFO,5.05,NIFTY25MAY2318500CE,756150,2023-05-24 12:39:00+00,4.85,5,14027250
173.4,NFO,174.9,NIFTY25MAY2318500PE,97550,2023-05-24 12:39:00+00,171,173.75,2247150
5.1,NFO,5.15,NIFTY25MAY2318500CE,501500,2023-05-24 12:40:00+00,4.9,4.95,14027250
173,NFO,176.7,NIFTY25MAY2318500PE,62000,2023-05-24 12:40:00+00,171,174.2,2247150
172,NFO,173.15,NIFTY25MAY2318500PE,69450,2023-05-24 12:41:00+00,169.6,173.15,2247150
4.95,NFO,5.1,NIFTY25MAY2318500CE,581200,2023-05-24 12:41:00+00,4.9,5.05,14027250
175,NFO,176.15,NIFTY25MAY2318500PE,66450,2023-05-24 12:42:00+00,172.05,172.05,2227100
4.85,NFO,4.95,NIFTY25MAY2318500CE,580550,2023-05-24 12:42:00+00,4.8,4.95,14156400
4.9,NFO,5,NIFTY25MAY2318500CE,504150,2023-05-24 12:43:00+00,4.8,4.95,14156400
176.55,NFO,177.2,NIFTY25MAY2318500PE,75400,2023-05-24 12:43:00+00,174,174.8,2227100
174.8,NFO,176.75,NIFTY25MAY2318500PE,45900,2023-05-24 12:44:00+00,173.25,176.05,2227100
4.9,NFO,5,NIFTY25MAY2318500CE,269500,2023-05-24 12:44:00+00,4.85,4.85,14156400
171.8,NFO,175.05,NIFTY25MAY2318500PE,43600,2023-05-24 12:45:00+00,171.3,174.8,2226400
5.15,NFO,5.2,NIFTY25MAY2318500CE,420800,2023-05-24 12:45:00+00,4.9,4.9,14162300
5.05,NFO,5.25,NIFTY25MAY2318500CE,553300,2023-05-24 12:46:00+00,5,5.2,14162300
175.55,NFO,175.9,NIFTY25MAY2318500PE,70150,2023-05-24 12:46:00+00,171.65,172.05,2226400
175.65,NFO,177.3,NIFTY25MAY2318500PE,80550,2023-05-24 12:47:00+00,173.1,175.65,2226400
5.05,NFO,5.2,NIFTY25MAY2318500CE,275200,2023-05-24 12:47:00+00,4.95,5.05,14162300
175.45,NFO,178.6,NIFTY25MAY2318500PE,90100,2023-05-24 12:48:00+00,175.35,177.1,2230250
5,NFO,5.05,NIFTY25MAY2318500CE,447850,2023-05-24 12:48:00+00,4.85,5,14207550
174,NFO,177.4,NIFTY25MAY2318500PE,85600,2023-05-24 12:49:00+00,174,174.85,2230250
4.95,NFO,5,NIFTY25MAY2318500CE,360600,2023-05-24 12:49:00+00,4.85,5,14207550
174.4,NFO,177,NIFTY25MAY2318500PE,52100,2023-05-24 12:50:00+00,173.7,174.9,2230250
4.95,NFO,5,NIFTY25MAY2318500CE,273300,2023-05-24 12:50:00+00,4.85,4.95,14207550
5,NFO,5,NIFTY25MAY2318500CE,325100,2023-05-24 12:51:00+00,4.9,4.95,14260700
172.75,NFO,176,NIFTY25MAY2318500PE,49650,2023-05-24 12:51:00+00,172.6,174.1,2211050
167,NFO,173.2,NIFTY25MAY2318500PE,123100,2023-05-24 12:52:00+00,165.7,173.2,2211050
5.3,NFO,5.3,NIFTY25MAY2318500CE,716450,2023-05-24 12:52:00+00,4.95,4.95,14260700
5.2,NFO,5.35,NIFTY25MAY2318500CE,434200,2023-05-24 12:53:00+00,5.15,5.35,14260700
167.9,NFO,169.3,NIFTY25MAY2318500PE,64950,2023-05-24 12:53:00+00,166,166.65,2211050
5.15,NFO,5.3,NIFTY25MAY2318500CE,478350,2023-05-24 12:54:00+00,5,5.25,14302600
171.35,NFO,173.75,NIFTY25MAY2318500PE,46850,2023-05-24 12:54:00+00,167.55,168.15,2196900
167,NFO,172.5,NIFTY25MAY2318500PE,49700,2023-05-24 12:55:00+00,166.65,171.55,2196900
5.25,NFO,5.3,NIFTY25MAY2318500CE,280100,2023-05-24 12:55:00+00,5.05,5.1,14302600
167.15,NFO,168,NIFTY25MAY2318500PE,43250,2023-05-24 12:56:00+00,166.3,166.6,2196900
5.25,NFO,5.3,NIFTY25MAY2318500CE,340350,2023-05-24 12:56:00+00,5.2,5.25,14302600
5.05,NFO,5.25,NIFTY25MAY2318500CE,345100,2023-05-24 12:57:00+00,5,5.25,14359450
170.25,NFO,170.5,NIFTY25MAY2318500PE,31600,2023-05-24 12:57:00+00,167.05,167.05,2188550
5.15,NFO,5.15,NIFTY25MAY2318500CE,325500,2023-05-24 12:58:00+00,5,5.1,14359450
169.7,NFO,172.25,NIFTY25MAY2318500PE,40150,2023-05-24 12:58:00+00,169.25,170.2,2188550
170.4,NFO,170.6,NIFTY25MAY2318500PE,33450,2023-05-24 12:59:00+00,167.9,169.2,2188550
5,NFO,5.15,NIFTY25MAY2318500CE,371250,2023-05-24 12:59:00+00,4.95,5.15,14359450
168.15,NFO,173.75,NIFTY25MAY2318500PE,56200,2023-05-24 13:00:00+00,168.15,169.75,2177150
5.1,NFO,5.1,NIFTY25MAY2318500CE,630400,2023-05-24 13:00:00+00,4.8,5,14411500
5.05,NFO,5.15,NIFTY25MAY2318500CE,262850,2023-05-24 13:01:00+00,5.05,5.15,14411500
171.5,NFO,171.5,NIFTY25MAY2318500PE,48050,2023-05-24 13:01:00+00,167.3,167.65,2177150
173.4,NFO,175.45,NIFTY25MAY2318500PE,71350,2023-05-24 13:02:00+00,171.05,171.5,2177150
4.8,NFO,5.1,NIFTY25MAY2318500CE,532450,2023-05-24 13:02:00+00,4.8,5,14411500
177.75,NFO,178.05,NIFTY25MAY2318500PE,111950,2023-05-24 13:03:00+00,173.7,174,2164150
4.55,NFO,4.85,NIFTY25MAY2318500CE,722650,2023-05-24 13:03:00+00,4.55,4.85,14497600
4.35,NFO,4.55,NIFTY25MAY2318500CE,1146950,2023-05-24 13:04:00+00,4.15,4.5,14497600
179.9,NFO,182.65,NIFTY25MAY2318500PE,219500,2023-05-24 13:04:00+00,177.1,178.1,2164150
177.5,NFO,182.15,NIFTY25MAY2318500PE,77050,2023-05-24 13:05:00+00,177.5,182.15,2164150
4.45,NFO,4.45,NIFTY25MAY2318500CE,528750,2023-05-24 13:05:00+00,4.25,4.25,14497600
175.7,NFO,177.75,NIFTY25MAY2318500PE,76350,2023-05-24 13:06:00+00,173,177.5,2143100
4.45,NFO,4.6,NIFTY25MAY2318500CE,679450,2023-05-24 13:06:00+00,4.35,4.4,14538450
183,NFO,183.85,NIFTY25MAY2318500PE,217200,2023-05-24 13:07:00+00,176,176,2143100
4.1,NFO,4.4,NIFTY25MAY2318500CE,980250,2023-05-24 13:07:00+00,4.1,4.4,14538450
3.95,NFO,4.2,NIFTY25MAY2318500CE,1054450,2023-05-24 13:08:00+00,3.9,4.15,14538450
185.95,NFO,187.65,NIFTY25MAY2318500PE,217500,2023-05-24 13:08:00+00,182.4,182.5,2143100
188.55,NFO,189.4,NIFTY25MAY2318500PE,153850,2023-05-24 13:09:00+00,185,186.15,2089250
3.8,NFO,4,NIFTY25MAY2318500CE,1046350,2023-05-24 13:09:00+00,3.8,4,14682600
189.1,NFO,191.95,NIFTY25MAY2318500PE,155800,2023-05-24 13:10:00+00,187.85,188.3,2089250
3.8,NFO,3.9,NIFTY25MAY2318500CE,930900,2023-05-24 13:10:00+00,3.65,3.8,14682600
4.05,NFO,4.15,NIFTY25MAY2318500CE,1157350,2023-05-24 13:11:00+00,3.8,3.85,14682600
187,NFO,189.45,NIFTY25MAY2318500PE,96050,2023-05-24 13:11:00+00,183.45,189.35,2089250
192.9,NFO,193.9,NIFTY25MAY2318500PE,134200,2023-05-24 13:12:00+00,186.3,186.3,2077750
3.9,NFO,4.1,NIFTY25MAY2318500CE,1287850,2023-05-24 13:12:00+00,3.85,4.05,14892700
3.8,NFO,3.85,NIFTY25MAY2318500CE,886200,2023-05-24 13:13:00+00,3.7,3.8,14892700
192.55,NFO,196.35,NIFTY25MAY2318500PE,139800,2023-05-24 13:13:00+00,192.5,192.5,2077750
3.7,NFO,3.85,NIFTY25MAY2318500CE,540600,2023-05-24 13:14:00+00,3.7,3.75,14892700
195.2,NFO,195.85,NIFTY25MAY2318500PE,61850,2023-05-24 13:14:00+00,192.5,193,2077750
194.45,NFO,200,NIFTY25MAY2318500PE,189500,2023-05-24 13:15:00+00,194.2,195.4,2026550
3.7,NFO,3.75,NIFTY25MAY2318500CE,891850,2023-05-24 13:15:00+00,3.6,3.7,15056900
194.1,NFO,195,NIFTY25MAY2318500PE,81000,2023-05-24 13:16:00+00,193.15,194.25,2026550
3.8,NFO,3.8,NIFTY25MAY2318500CE,562650,2023-05-24 13:16:00+00,3.7,3.7,15056900
192.4,NFO,194.45,NIFTY25MAY2318500PE,56750,2023-05-24 13:17:00+00,190.3,194.45,2026550
3.85,NFO,3.9,NIFTY25MAY2318500CE,612050,2023-05-24 13:17:00+00,3.75,3.75,15056900
197.3,NFO,198.6,NIFTY25MAY2318500PE,77950,2023-05-24 13:18:00+00,191.9,192,2003850
3.75,NFO,3.85,NIFTY25MAY2318500CE,544850,2023-05-24 13:18:00+00,3.65,3.85,15086500
198.6,NFO,199.8,NIFTY25MAY2318500PE,104200,2023-05-24 13:19:00+00,195.1,197.15,2003850
3.65,NFO,3.75,NIFTY25MAY2318500CE,626100,2023-05-24 13:19:00+00,3.6,3.7,15086500
196,NFO,198.7,NIFTY25MAY2318500PE,63000,2023-05-24 13:20:00+00,194.65,198,2003850
3.7,NFO,3.75,NIFTY25MAY2318500CE,472850,2023-05-24 13:20:00+00,3.6,3.65,15086500
3.85,NFO,3.85,NIFTY25MAY2318500CE,934450,2023-05-24 13:21:00+00,3.7,3.7,14959400
198.9,NFO,200.8,NIFTY25MAY2318500PE,107450,2023-05-24 13:21:00+00,195.8,195.8,1991400
198.35,NFO,200.1,NIFTY25MAY2318500PE,82150,2023-05-24 13:22:00+00,197.7,199.15,1991400
3.8,NFO,3.85,NIFTY25MAY2318500CE,777800,2023-05-24 13:22:00+00,3.75,3.85,14959400
3.7,NFO,3.8,NIFTY25MAY2318500CE,375800,2023-05-24 13:23:00+00,3.7,3.75,14959400
196.95,NFO,199,NIFTY25MAY2318500PE,52300,2023-05-24 13:23:00+00,196.25,198.95,1991400
3.65,NFO,3.8,NIFTY25MAY2318500CE,346000,2023-05-24 13:24:00+00,3.6,3.7,14867700
200,NFO,200.75,NIFTY25MAY2318500PE,48250,2023-05-24 13:24:00+00,195.35,196.7,1965100
3.65,NFO,3.75,NIFTY25MAY2318500CE,486300,2023-05-24 13:25:00+00,3.6,3.65,14867700
197.35,NFO,200,NIFTY25MAY2318500PE,55050,2023-05-24 13:25:00+00,193.8,200,1965100
193.6,NFO,198.9,NIFTY25MAY2318500PE,63500,2023-05-24 13:26:00+00,193.6,197.8,1965100
3.65,NFO,3.7,NIFTY25MAY2318500CE,214200,2023-05-24 13:26:00+00,3.6,3.65,14867700
192,NFO,195.25,NIFTY25MAY2318500PE,32450,2023-05-24 13:27:00+00,192,193.85,1973050
3.75,NFO,3.8,NIFTY25MAY2318500CE,238300,2023-05-24 13:27:00+00,3.65,3.65,14918850
3.85,NFO,3.85,NIFTY25MAY2318500CE,361950,2023-05-24 13:28:00+00,3.7,3.75,14918850
192.95,NFO,196.15,NIFTY25MAY2318500PE,54400,2023-05-24 13:28:00+00,191.85,192.55,1973050
190.1,NFO,194.3,NIFTY25MAY2318500PE,43050,2023-05-24 13:29:00+00,190.1,192.45,1973050
3.85,NFO,3.85,NIFTY25MAY2318500CE,289850,2023-05-24 13:29:00+00,3.75,3.85,14918850
187.9,NFO,190.1,NIFTY25MAY2318500PE,125150,2023-05-24 13:30:00+00,183.2,189.8,1962600
4.1,NFO,4.15,NIFTY25MAY2318500CE,691800,2023-05-24 13:30:00+00,3.8,3.85,14965600
4.2,NFO,4.2,NIFTY25MAY2318500CE,414850,2023-05-24 13:31:00+00,4.05,4.05,14965600
183.3,NFO,188.05,NIFTY25MAY2318500PE,48050,2023-05-24 13:31:00+00,183.3,188,1962600
4.35,NFO,4.35,NIFTY25MAY2318500CE,473000,2023-05-24 13:32:00+00,4.1,4.15,14965600
181.7,NFO,183.7,NIFTY25MAY2318500PE,86350,2023-05-24 13:32:00+00,180.25,183.25,1962600
179.35,NFO,181.55,NIFTY25MAY2318500PE,56400,2023-05-24 13:33:00+00,177.6,181.35,1968250
4.5,NFO,4.5,NIFTY25MAY2318500CE,550200,2023-05-24 13:33:00+00,4.3,4.35,15017800
4.5,NFO,4.6,NIFTY25MAY2318500CE,614400,2023-05-24 13:34:00+00,4.3,4.55,15017800
179.85,NFO,182.4,NIFTY25MAY2318500PE,67150,2023-05-24 13:34:00+00,178.1,179.4,1968250
179.4,NFO,181,NIFTY25MAY2318500PE,69850,2023-05-24 13:35:00+00,177.5,179.3,1968250
4.4,NFO,4.5,NIFTY25MAY2318500CE,447850,2023-05-24 13:35:00+00,4.35,4.5,15017800
4.4,NFO,4.5,NIFTY25MAY2318500CE,354500,2023-05-24 13:36:00+00,4.4,4.4,15243850
180.2,NFO,180.5,NIFTY25MAY2318500PE,33550,2023-05-24 13:36:00+00,177.75,179.6,1980650
4.15,NFO,4.45,NIFTY25MAY2318500CE,476150,2023-05-24 13:37:00+00,4.15,4.45,15243850
181,NFO,181.3,NIFTY25MAY2318500PE,35800,2023-05-24 13:37:00+00,178.3,180.15,1980650
174.65,NFO,181.25,NIFTY25MAY2318500PE,102350,2023-05-24 13:38:00+00,174.2,181.25,1980650
4.25,NFO,4.25,NIFTY25MAY2318500CE,632650,2023-05-24 13:38:00+00,4.1,4.2,15243850
4.35,NFO,4.35,NIFTY25MAY2318500CE,401000,2023-05-24 13:39:00+00,4.15,4.3,15129100
174.05,NFO,177.35,NIFTY25MAY2318500PE,57300,2023-05-24 13:39:00+00,173.4,173.4,1997650
168.7,NFO,173.55,NIFTY25MAY2318500PE,189750,2023-05-24 13:40:00+00,165.8,173.55,1997650
4.8,NFO,5,NIFTY25MAY2318500CE,1146700,2023-05-24 13:40:00+00,4.35,4.35,15129100
171.15,NFO,172,NIFTY25MAY2318500PE,82250,2023-05-24 13:41:00+00,166.95,167.5,1997650
4.55,NFO,4.95,NIFTY25MAY2318500CE,875200,2023-05-24 13:41:00+00,4.4,4.95,15129100
175.05,NFO,175.2,NIFTY25MAY2318500PE,99050,2023-05-24 13:42:00+00,169.25,170.9,2008650
4.4,NFO,4.65,NIFTY25MAY2318500CE,658950,2023-05-24 13:42:00+00,4.4,4.55,15087150
176.95,NFO,180,NIFTY25MAY2318500PE,76200,2023-05-24 13:43:00+00,175.65,175.9,2008650
4.3,NFO,4.35,NIFTY25MAY2318500CE,539150,2023-05-24 13:43:00+00,4.05,4.35,15087150
179.6,NFO,180.7,NIFTY25MAY2318500PE,43400,2023-05-24 13:44:00+00,176,177.1,2008650
4.15,NFO,4.35,NIFTY25MAY2318500CE,313150,2023-05-24 13:44:00+00,4.1,4.25,15087150
190.85,NFO,197.55,NIFTY25MAY2318500PE,262950,2023-05-24 13:45:00+00,180,180,1998150
3.55,NFO,4.2,NIFTY25MAY2318500CE,1546200,2023-05-24 13:45:00+00,3.35,4.2,15158900
189.95,NFO,194.3,NIFTY25MAY2318500PE,113350,2023-05-24 13:46:00+00,188.8,191.4,1998150
3.75,NFO,3.75,NIFTY25MAY2318500CE,490150,2023-05-24 13:46:00+00,3.55,3.6,15158900
3.75,NFO,3.8,NIFTY25MAY2318500CE,558000,2023-05-24 13:47:00+00,3.7,3.7,15158900
188.65,NFO,191,NIFTY25MAY2318500PE,54850,2023-05-24 13:47:00+00,187.6,189.9,1998150
185.55,NFO,189,NIFTY25MAY2318500PE,56900,2023-05-24 13:48:00+00,184.45,188.4,1982200
3.8,NFO,3.9,NIFTY25MAY2318500CE,317200,2023-05-24 13:48:00+00,3.7,3.75,15262100
187.05,NFO,188.35,NIFTY25MAY2318500PE,37000,2023-05-24 13:49:00+00,183.4,184.45,1982200
3.9,NFO,4,NIFTY25MAY2318500CE,364200,2023-05-24 13:49:00+00,3.8,3.8,15262100
3.65,NFO,3.9,NIFTY25MAY2318500CE,418050,2023-05-24 13:50:00+00,3.65,3.9,15262100
191.75,NFO,192.15,NIFTY25MAY2318500PE,68550,2023-05-24 13:50:00+00,185.6,187.05,1982200
3.75,NFO,3.85,NIFTY25MAY2318500CE,441700,2023-05-24 13:51:00+00,3.6,3.7,15272500
189.7,NFO,192.75,NIFTY25MAY2318500PE,56650,2023-05-24 13:51:00+00,188.55,191.4,1972150
3.6,NFO,3.75,NIFTY25MAY2318500CE,329800,2023-05-24 13:52:00+00,3.6,3.75,15272500
193.65,NFO,194.2,NIFTY25MAY2318500PE,41300,2023-05-24 13:52:00+00,189.7,189.7,1972150
3.75,NFO,3.75,NIFTY25MAY2318500CE,259150,2023-05-24 13:53:00+00,3.6,3.65,15272500
191.35,NFO,193.85,NIFTY25MAY2318500PE,32100,2023-05-24 13:53:00+00,190.4,192.9,1972150
186.1,NFO,191.3,NIFTY25MAY2318500PE,45100,2023-05-24 13:54:00+00,185.7,190.85,1960000
3.8,NFO,3.8,NIFTY25MAY2318500CE,292750,2023-05-24 13:54:00+00,3.7,3.7,15242600
185.05,NFO,187,NIFTY25MAY2318500PE,58550,2023-05-24 13:55:00+00,181.5,186.45,1960000
3.9,NFO,4,NIFTY25MAY2318500CE,388650,2023-05-24 13:55:00+00,3.8,3.8,15242600
3.85,NFO,3.95,NIFTY25MAY2318500CE,218250,2023-05-24 13:56:00+00,3.8,3.9,15242600
184.6,NFO,185.6,NIFTY25MAY2318500PE,25650,2023-05-24 13:56:00+00,182.55,184.2,1960000
188.3,NFO,190.5,NIFTY25MAY2318500PE,47000,2023-05-24 13:57:00+00,183,184.3,1965350
3.75,NFO,3.9,NIFTY25MAY2318500CE,274950,2023-05-24 13:57:00+00,3.6,3.85,15269650
190.9,NFO,191.95,NIFTY25MAY2318500PE,42350,2023-05-24 13:58:00+00,188.35,189.4,1965350
3.7,NFO,3.75,NIFTY25MAY2318500CE,244650,2023-05-24 13:58:00+00,3.6,3.7,15269650
190.7,NFO,191.55,NIFTY25MAY2318500PE,20900,2023-05-24 13:59:00+00,189.25,190.55,1965350
3.65,NFO,3.7,NIFTY25MAY2318500CE,181800,2023-05-24 13:59:00+00,3.6,3.65,15269650
192.35,NFO,193.05,NIFTY25MAY2318500PE,42150,2023-05-24 14:00:00+00,190.3,190.7,1962350
3.6,NFO,3.65,NIFTY25MAY2318500CE,411500,2023-05-24 14:00:00+00,3.55,3.65,15300050
3.65,NFO,3.65,NIFTY25MAY2318500CE,518100,2023-05-24 14:01:00+00,3.45,3.55,15300050
189.55,NFO,194.35,NIFTY25MAY2318500PE,54600,2023-05-24 14:01:00+00,188.4,192.05,1962350
192.4,NFO,192.7,NIFTY25MAY2318500PE,63300,2023-05-24 14:02:00+00,188.25,189.95,1962350
3.6,NFO,3.65,NIFTY25MAY2318500CE,384300,2023-05-24 14:02:00+00,3.55,3.65,15300050
195.9,NFO,195.9,NIFTY25MAY2318500PE,73800,2023-05-24 14:03:00+00,191.1,192.5,1960600
3.45,NFO,3.65,NIFTY25MAY2318500CE,430800,2023-05-24 14:03:00+00,3.45,3.55,15211150
197,NFO,200.85,NIFTY25MAY2318500PE,169600,2023-05-24 14:04:00+00,195,196.05,1960600
3.35,NFO,3.4,NIFTY25MAY2318500CE,753400,2023-05-24 14:04:00+00,3.15,3.4,15211150
3.45,NFO,3.45,NIFTY25MAY2318500CE,401050,2023-05-24 14:05:00+00,3.35,3.35,15211150
194.1,NFO,199,NIFTY25MAY2318500PE,66400,2023-05-24 14:05:00+00,193.3,197.5,1960600
192.8,NFO,194.6,NIFTY25MAY2318500PE,43650,2023-05-24 14:06:00+00,191.65,194.4,1963150
3.5,NFO,3.5,NIFTY25MAY2318500CE,308000,2023-05-24 14:06:00+00,3.4,3.45,15190800
3.45,NFO,3.5,NIFTY25MAY2318500CE,200600,2023-05-24 14:07:00+00,3.45,3.5,15190800
193.45,NFO,193.85,NIFTY25MAY2318500PE,50450,2023-05-24 14:07:00+00,191.8,193.6,1963150
189.5,NFO,193.85,NIFTY25MAY2318500PE,53900,2023-05-24 14:08:00+00,186.85,193.1,1963150
3.5,NFO,3.6,NIFTY25MAY2318500CE,440000,2023-05-24 14:08:00+00,3.4,3.5,15190800
4,NFO,4,NIFTY25MAY2318500CE,842650,2023-05-24 14:09:00+00,3.5,3.55,15248600
182.5,NFO,189.9,NIFTY25MAY2318500PE,84200,2023-05-24 14:09:00+00,181.8,189.7,1959550
3.75,NFO,4,NIFTY25MAY2318500CE,618600,2023-05-24 14:10:00+00,3.65,4,15248600
186.4,NFO,188.25,NIFTY25MAY2318500PE,79400,2023-05-24 14:10:00+00,181.35,182.35,1959550
184.25,NFO,186.8,NIFTY25MAY2318500PE,25600,2023-05-24 14:11:00+00,183.1,186.25,1959550
3.65,NFO,3.75,NIFTY25MAY2318500CE,538950,2023-05-24 14:11:00+00,3.55,3.75,15248600
184.3,NFO,185.6,NIFTY25MAY2318500PE,49300,2023-05-24 14:12:00+00,182.25,184.6,1965150
3.55,NFO,3.7,NIFTY25MAY2318500CE,361700,2023-05-24 14:12:00+00,3.5,3.65,14510150
3.6,NFO,3.7,NIFTY25MAY2318500CE,612900,2023-05-24 14:13:00+00,3.5,3.6,14510150
180.45,NFO,184,NIFTY25MAY2318500PE,87000,2023-05-24 14:13:00+00,178.65,184,1965150
174.9,NFO,182.75,NIFTY25MAY2318500PE,83850,2023-05-24 14:14:00+00,174.1,180,1965150
3.75,NFO,3.85,NIFTY25MAY2318500CE,643550,2023-05-24 14:14:00+00,3.5,3.6,14510150
