close,exchange,high,instrumentidentifier,tradedqty,lasttradetime,low,open,openinterest
291.5,NFO,294.25,NIFTY18JAN2421650CE,4100,2024-01-12 13:21:00+00,291.25,292.0,925150
291.05,NFO,294.0,NIFTY18JAN2421650CE,2700,2024-01-12 13:22:00+00,289.25,291.25,925150
296.65,NFO,296.65,NIFTY18JAN2421650CE,7150,2024-01-12 13:23:00+00,288.3,291.05,926300
292.9,NFO,297.7,NIFTY18JAN2421650CE,8450,2024-01-12 13:24:00+00,291.55,296.65,926300
291.8,NFO,292.9,NIFTY18JAN2421650CE,2300,2024-01-12 13:25:00+00,290.7,292.9,926300
295.3,NFO,297.25,NIFTY18JAN2421650CE,5700,2024-01-12 13:26:00+00,291.45,291.8,926300
300.9,NFO,302.05,NIFTY18JAN2421650CE,11150,2024-01-12 13:27:00+00,295.65,296.6,929250
301.0,NFO,307.45,NIFTY18JAN2421650CE,18950,2024-01-12 13:28:00+00,299.7,300.6,929250
299.45,NFO,301.5,NIFTY18JAN2421650CE,9500,2024-01-12 13:29:00+00,298.0,301.4,927250
300.25,NFO,300.3,NIFTY18JAN2421650CE,8950,2024-01-12 13:30:00+00,295.2,299.75,927250
309.0,NFO,311.0,NIFTY18JAN2421650CE,19150,2024-01-12 13:31:00+00,301.0,301.0,927250
303.1,NFO,310.6,NIFTY18JAN2421650CE,12700,2024-01-12 13:32:00+00,303.0,308.0,919300
304.5,NFO,306.7,NIFTY18JAN2421650CE,14500,2024-01-12 13:33:00+00,300.0,300.0,919300
299.1,NFO,304.5,NIFTY18JAN2421650CE,10050,2024-01-12 13:34:00+00,298.4,304.5,919300
304.25,NFO,304.35,NIFTY18JAN2421650CE,9450,2024-01-12 13:35:00+00,297.5,299.1,912900
304.8,NFO,308.35,NIFTY18JAN2421650CE,16200,2024-01-12 13:36:00+00,302.9,305.0,912900
308.35,NFO,308.35,NIFTY18JAN2421650CE,9950,2024-01-12 13:37:00+00,302.8,304.8,912900
307.85,NFO,310.5,NIFTY18JAN2421650CE,11950,2024-01-12 13:38:00+00,306.3,308.35,902950
311.05,NFO,313.0,NIFTY18JAN2421650CE,13950,2024-01-12 13:39:00+00,306.85,307.3,902950
315.0,NFO,316.9,NIFTY18JAN2421650CE,25850,2024-01-12 13:40:00+00,308.7,311.3,902950
327.25,NFO,328.75,NIFTY18JAN2421650CE,46900,2024-01-12 13:41:00+00,315.0,315.85,889450
334.35,NFO,337.3,NIFTY18JAN2421650CE,46250,2024-01-12 13:42:00+00,325.2,330.0,889450
326.95,NFO,334.3,NIFTY18JAN2421650CE,40850,2024-01-12 13:43:00+00,325.05,332.85,889450
322.6,NFO,327.9,NIFTY18JAN2421650CE,28400,2024-01-12 13:44:00+00,320.95,326.95,889450
324.85,NFO,328.2,NIFTY18JAN2421650CE,16750,2024-01-12 13:45:00+00,322.85,322.85,899400
320.45,NFO,325.2,NIFTY18JAN2421650CE,18450,2024-01-12 13:46:00+00,316.45,325.1,899400
321.0,NFO,321.9,NIFTY18JAN2421650CE,3350,2024-01-12 13:47:00+00,319.75,319.9,899400
322.9,NFO,323.0,NIFTY18JAN2421650CE,9550,2024-01-12 13:48:00+00,319.8,321.0,911100
326.65,NFO,327.95,NIFTY18JAN2421650CE,8300,2024-01-12 13:49:00+00,323.8,323.9,911100
327.1,NFO,329.8,NIFTY18JAN2421650CE,5550,2024-01-12 13:50:00+00,325.05,326.6,911100
327.1,NFO,330.0,NIFTY18JAN2421650CE,4900,2024-01-12 13:51:00+00,325.5,327.1,911450
331.25,NFO,331.25,NIFTY18JAN2421650CE,4150,2024-01-12 13:52:00+00,327.1,327.1,911450
332.0,NFO,333.2,NIFTY18JAN2421650CE,5600,2024-01-12 13:53:00+00,329.9,330.9,911450
332.65,NFO,333.0,NIFTY18JAN2421650CE,7000,2024-01-12 13:54:00+00,326.7,332.0,911000
330.45,NFO,339.95,NIFTY18JAN2421650CE,27900,2024-01-12 13:55:00+00,329.0,332.65,911000
325.8,NFO,331.1,NIFTY18JAN2421650CE,10350,2024-01-12 13:56:00+00,324.8,330.45,911000
329.8,NFO,331.7,NIFTY18JAN2421650CE,4150,2024-01-12 13:57:00+00,325.8,325.8,905000
328.15,NFO,330.65,NIFTY18JAN2421650CE,5850,2024-01-12 13:58:00+00,327.1,330.0,905000
330.35,NFO,330.35,NIFTY18JAN2421650CE,3400,2024-01-12 13:59:00+00,326.0,328.15,905000
324.5,NFO,333.5,NIFTY18JAN2421650CE,15850,2024-01-12 14:00:00+00,320.9,333.5,904150
332.05,NFO,332.75,NIFTY18JAN2421650CE,7650,2024-01-12 14:01:00+00,324.3,324.5,904150
325.8,NFO,333.0,NIFTY18JAN2421650CE,4250,2024-01-12 14:02:00+00,325.0,333.0,904150
325.3,NFO,326.35,NIFTY18JAN2421650CE,5900,2024-01-12 14:03:00+00,320.4,325.8,904900
323.55,NFO,326.8,NIFTY18JAN2421650CE,2250,2024-01-12 14:04:00+00,322.0,324.8,904900
316.1,NFO,324.95,NIFTY18JAN2421650CE,7850,2024-01-12 14:05:00+00,316.0,322.0,904900
312.7,NFO,318.15,NIFTY18JAN2421650CE,12300,2024-01-12 14:06:00+00,309.45,313.2,903800
316.1,NFO,320.0,NIFTY18JAN2421650CE,4250,2024-01-12 14:07:00+00,312.5,312.5,903800
314.2,NFO,318.45,NIFTY18JAN2421650CE,3950,2024-01-12 14:08:00+00,312.0,316.0,903800
320.0,NFO,320.0,NIFTY18JAN2421650CE,3400,2024-01-12 14:09:00+00,314.2,314.2,900900
321.55,NFO,323.85,NIFTY18JAN2421650CE,9000,2024-01-12 14:10:00+00,317.4,320.0,900900
316.4,NFO,321.9,NIFTY18JAN2421650CE,3950,2024-01-12 14:11:00+00,316.25,321.55,900900
312.35,NFO,316.4,NIFTY18JAN2421650CE,7550,2024-01-12 14:12:00+00,310.65,316.4,900650
312.2,NFO,315.55,NIFTY18JAN2421650CE,3400,2024-01-12 14:13:00+00,311.0,312.35,900650
319.7,NFO,320.45,NIFTY18JAN2421650CE,4650,2024-01-12 14:14:00+00,312.2,312.2,900650
317.65,NFO,320.0,NIFTY18JAN2421650CE,5850,2024-01-12 14:15:00+00,317.2,319.7,893750
325.7,NFO,325.7,NIFTY18JAN2421650CE,6650,2024-01-12 14:16:00+00,317.65,317.65,893750
327.4,NFO,329.4,NIFTY18JAN2421650CE,13550,2024-01-12 14:17:00+00,325.35,325.35,893750
320.8,NFO,327.4,NIFTY18JAN2421650CE,11750,2024-01-12 14:18:00+00,320.8,326.8,891400
315.3,NFO,324.0,NIFTY18JAN2421650CE,4000,2024-01-12 14:19:00+00,314.7,320.85,891400
322.3,NFO,323.45,NIFTY18JAN2421650CE,8050,2024-01-12 14:20:00+00,315.3,315.3,891400
319.1,NFO,323.15,NIFTY18JAN2421650CE,2000,2024-01-12 14:21:00+00,317.65,322.3,895250
328.25,NFO,329.9,NIFTY18JAN2421650CE,4900,2024-01-12 14:22:00+00,319.1,319.1,895250
327.3,NFO,329.0,NIFTY18JAN2421650CE,5600,2024-01-12 14:23:00+00,325.0,328.25,895250
329.3,NFO,331.65,NIFTY18JAN2421650CE,7050,2024-01-12 14:24:00+00,327.3,327.3,895000
330.5,NFO,330.5,NIFTY18JAN2421650CE,4500,2024-01-12 14:26:00+00,323.55,326.55,895000
340.0,NFO,340.9,NIFTY18JAN2421650CE,14600,2024-01-12 14:27:00+00,330.0,331.75,893700
333.0,NFO,340.15,NIFTY18JAN2421650CE,5250,2024-01-12 14:29:00+00,331.1,339.7,893700
335.7,NFO,341.7,NIFTY18JAN2421650CE,12150,2024-01-12 14:30:00+00,332.5,332.5,891500
340.9,NFO,341.3,NIFTY18JAN2421650CE,6500,2024-01-12 14:31:00+00,335.0,335.7,891500
340.8,NFO,342.0,NIFTY18JAN2421650CE,5550,2024-01-12 14:32:00+00,338.5,339.95,891500
338.55,NFO,340.8,NIFTY18JAN2421650CE,5850,2024-01-12 14:33:00+00,336.2,340.8,888900
338.4,NFO,339.55,NIFTY18JAN2421650CE,2800,2024-01-12 14:34:00+00,336.2,338.55,888900
343.1,NFO,343.4,NIFTY18JAN2421650CE,8000,2024-01-12 14:35:00+00,338.4,338.4,888900
355.95,NFO,357.1,NIFTY18JAN2421650CE,36300,2024-01-12 14:36:00+00,342.55,342.55,885950
359.35,NFO,362.7,NIFTY18JAN2421650CE,35850,2024-01-12 14:37:00+00,354.3,355.95,885950
367.0,NFO,368.25,NIFTY18JAN2421650CE,23050,2024-01-12 14:38:00+00,358.35,358.35,885950
374.05,NFO,374.05,NIFTY18JAN2421650CE,16400,2024-01-12 14:39:00+00,366.3,366.8,872150
371.7,NFO,374.7,NIFTY18JAN2421650CE,17850,2024-01-12 14:40:00+00,367.5,372.55,872150
354.65,NFO,370.5,NIFTY18JAN2421650CE,22050,2024-01-12 14:41:00+00,353.1,370.5,872150
359.2,NFO,363.55,NIFTY18JAN2421650CE,6650,2024-01-12 14:42:00+00,355.45,355.45,864750
361.25,NFO,361.5,NIFTY18JAN2421650CE,2850,2024-01-12 14:43:00+00,357.05,359.9,864750
354.0,NFO,361.25,NIFTY18JAN2421650CE,18800,2024-01-12 14:44:00+00,354.0,361.25,864750
354.65,NFO,356.25,NIFTY18JAN2421650CE,11550,2024-01-12 14:45:00+00,347.25,354.0,862750
350.6,NFO,354.95,NIFTY18JAN2421650CE,5750,2024-01-12 14:46:00+00,348.0,354.65,862750
350.4,NFO,351.15,NIFTY18JAN2421650CE,10950,2024-01-12 14:47:00+00,346.0,349.1,862750
348.4,NFO,350.35,NIFTY18JAN2421650CE,2350,2024-01-12 14:48:00+00,347.3,350.35,858450
337.1,NFO,350.0,NIFTY18JAN2421650CE,4300,2024-01-12 14:49:00+00,337.1,350.0,858450
340.0,NFO,344.35,NIFTY18JAN2421650CE,6350,2024-01-12 14:50:00+00,330.25,335.35,858450
345.9,NFO,346.8,NIFTY18JAN2421650CE,6150,2024-01-12 14:51:00+00,337.3,340.0,856900
338.65,NFO,343.7,NIFTY18JAN2421650CE,3650,2024-01-12 14:52:00+00,335.2,342.9,856900
338.05,NFO,339.7,NIFTY18JAN2421650CE,3700,2024-01-12 14:53:00+00,331.75,339.55,856900
336.05,NFO,340.3,NIFTY18JAN2421650CE,6850,2024-01-12 14:54:00+00,334.6,338.05,852250
334.25,NFO,337.2,NIFTY18JAN2421650CE,5400,2024-01-12 14:55:00+00,333.1,336.55,852250
336.15,NFO,339.6,NIFTY18JAN2421650CE,3400,2024-01-12 14:56:00+00,332.35,334.25,852250
334.6,NFO,336.6,NIFTY18JAN2421650CE,3100,2024-01-12 14:57:00+00,333.2,336.15,851200
341.45,NFO,341.45,NIFTY18JAN2421650CE,11200,2024-01-12 14:58:00+00,334.25,334.6,851200
338.9,NFO,342.05,NIFTY18JAN2421650CE,7200,2024-01-12 14:59:00+00,335.2,342.05,851200
340.9,NFO,350.25,NIFTY18JAN2421650CE,14200,2024-01-12 15:00:00+00,337.55,338.9,837000
339.7,NFO,343.2,NIFTY18JAN2421650CE,2650,2024-01-12 15:01:00+00,335.9,340.85,837000
338.45,NFO,342.4,NIFTY18JAN2421650CE,8350,2024-01-12 15:02:00+00,337.75,339.7,837000
345.8,NFO,348.6,NIFTY18JAN2421650CE,5900,2024-01-12 15:03:00+00,338.4,338.45,837100
317.3,NFO,346.5,NIFTY18JAN2421650CE,14050,2024-01-12 15:04:00+00,317.3,345.5,837100
318.0,NFO,326.3,NIFTY18JAN2421650CE,8400,2024-01-12 15:05:00+00,309.7,317.3,837100
305.15,NFO,318.0,NIFTY18JAN2421650CE,22700,2024-01-12 15:06:00+00,301.3,318.0,827700
301.0,NFO,311.65,NIFTY18JAN2421650CE,18450,2024-01-12 15:07:00+00,301.0,308.75,827700
293.3,NFO,300.5,NIFTY18JAN2421650CE,45600,2024-01-12 15:08:00+00,290.75,300.5,827700
291.1,NFO,297.55,NIFTY18JAN2421650CE,11200,2024-01-12 15:09:00+00,288.5,292.0,800200
299.65,NFO,301.4,NIFTY18JAN2421650CE,14850,2024-01-12 15:10:00+00,286.05,290.35,800200
308.85,NFO,311.15,NIFTY18JAN2421650CE,36400,2024-01-12 15:11:00+00,297.5,299.65,800200
305.25,NFO,311.6,NIFTY18JAN2421650CE,13400,2024-01-12 15:12:00+00,300.0,308.85,792550
302.75,NFO,305.75,NIFTY18JAN2421650CE,5250,2024-01-12 15:13:00+00,300.0,305.25,792550
305.45,NFO,309.75,NIFTY18JAN2421650CE,4500,2024-01-12 15:14:00+00,301.5,303.05,792550
317.85,NFO,320.0,NIFTY18JAN2421650CE,16900,2024-01-12 15:15:00+00,306.15,308.1,787850
320.0,NFO,330.0,NIFTY18JAN2421650CE,13000,2024-01-12 15:16:00+00,316.8,316.8,787850
321.15,NFO,322.3,NIFTY18JAN2421650CE,4400,2024-01-12 15:17:00+00,316.0,318.6,787850
323.1,NFO,325.95,NIFTY18JAN2421650CE,4800,2024-01-12 15:18:00+00,321.6,321.6,787800
324.4,NFO,325.3,NIFTY18JAN2421650CE,18150,2024-01-12 15:19:00+00,320.8,323.4,787800
333.6,NFO,334.55,NIFTY18JAN2421650CE,53450,2024-01-12 15:20:00+00,324.7,324.7,787800
333.0,NFO,335.3,NIFTY18JAN2421650CE,6850,2024-01-12 15:21:00+00,331.75,331.75,772650
326.6,NFO,333.0,NIFTY18JAN2421650CE,6950,2024-01-12 15:22:00+00,326.0,333.0,772650
325.5,NFO,328.4,NIFTY18JAN2421650CE,6750,2024-01-12 15:23:00+00,322.7,325.9,772650
334.85,NFO,335.85,NIFTY18JAN2421650CE,7600,2024-01-12 15:24:00+00,324.85,324.85,768900
339.9,NFO,339.9,NIFTY18JAN2421650CE,5000,2024-01-12 15:25:00+00,334.85,334.85,768900
339.75,NFO,341.0,NIFTY18JAN2421650CE,11250,2024-01-12 15:26:00+00,338.75,338.85,768900
341.25,NFO,341.6,NIFTY18JAN2421650CE,17850,2024-01-12 15:27:00+00,337.8,339.75,767700
347.05,NFO,347.2,NIFTY18JAN2421650CE,14900,2024-01-12 15:28:00+00,341.2,341.2,767700
345.0,NFO,347.95,NIFTY18JAN2421650CE,38900,2024-01-12 15:29:00+00,343.1,346.2,767700
345.0,NFO,345.0,NIFTY18JAN2421650CE,0,2024-01-12 15:30:00+00,345.0,345.0,767700
345.0,NFO,345.0,NIFTY18JAN2421650CE,0,2024-01-12 15:30:00+00,345.0,345.0,767700
