"Symbol,Series,Date,PrevClose,OpenPrice,HighPrice,LowPrice,LastPrice,ClosePrice,AveragePrice,TotalTradedQuantity,Turnover,DeliverableQty,trade,burga,"																			
"HDFCBANK,""EQ"",""08-Feb-2024"",""1,429.95"",""1,429.85"",""1,438.95"",""1,400.50"",""1,407.25"",""1,403.05"",""1,415.51"",""3,45,53,062"",""48,91,02,44,009.15"",""7,97,559"",""2,23,15,085"",""64.58"""																			
"HDFCBANK,""EQ"",""09-Feb-2024"",""1,403.05"",""1,392.15"",""1,414.20"",""1,387.00"",""1,408.00"",""1,403.60"",""1,402.42"",""2,83,21,062"",""39,71,79,43,985.60"",""5,12,854"",""1,89,21,440"",""66.81"""																			
"HDFCBANK,""EQ"",""12-Feb-2024"",""1,403.60"",""1,399.65"",""1,413.65"",""1,383.35"",""1,392.40"",""1,390.00"",""1,394.91"",""1,72,23,906"",""24,02,57,25,748.70"",""4,86,804"",""1,11,02,019"",""64.46"""																			
"HDFCBANK,""EQ"",""13-Feb-2024"",""1,390.00"",""1,391.95"",""1,404.35"",""1,384.35"",""1,391.95"",""1,394.45"",""1,394.82"",""2,87,90,497"",""40,15,76,78,244.65"",""4,45,958"",""1,61,99,067"",""56.27"""																			
"HDFCBANK,""EQ"",""14-Feb-2024"",""1,394.45"",""1,376.00"",""1,391.50"",""1,363.55"",""1,384.95"",""1,384.05"",""1,373.20"",""4,56,60,405"",""62,70,09,16,687.85"",""8,83,690"",""2,49,52,955"",""54.65"""																			
"HDFCBANK,""EQ"",""15-Feb-2024"",""1,384.05"",""1,385.00"",""1,415.50"",""1,384.35"",""1,414.65"",""1,414.05"",""1,402.53"",""2,07,92,472"",""29,16,21,28,685.10"",""5,33,782"",""1,05,60,634"",""50.79"""																			
"HDFCBANK,""EQ"",""16-Feb-2024"",""1,414.05"",""1,423.90"",""1,427.70"",""1,408.45"",""1,417.05"",""1,419.90"",""1,417.97"",""1,60,87,871"",""22,81,21,94,900.15"",""4,02,453"",""88,20,734"",""54.83"""																			
"HDFCBANK,""EQ"",""19-Feb-2024"",""1,419.90"",""1,429.00"",""1,429.00"",""1,415.20"",""1,419.00"",""1,417.10"",""1,420.94"",""1,72,25,878"",""24,47,68,80,448.95"",""2,96,087"",""1,21,72,296"",""70.66"""																			
"HDFCBANK,""EQ"",""20-Feb-2024"",""1,417.10"",""1,415.00"",""1,457.25"",""1,411.80"",""1,453.00"",""1,454.30"",""1,443.09"",""2,80,66,754"",""40,50,28,22,506.55"",""5,18,597"",""1,79,63,922"",""64.00"""																			
"HDFCBANK,""EQ"",""21-Feb-2024"",""1,454.30"",""1,464.00"",""1,464.00"",""1,435.00"",""1,436.00"",""1,439.15"",""1,446.29"",""2,29,46,568"",""33,18,73,13,941.50"",""4,93,970"",""1,47,41,892"",""64.24"""																			
"HDFCBANK,""EQ"",""22-Feb-2024"",""1,439.15"",""1,417.75"",""1,428.80"",""1,412.20"",""1,422.00"",""1,419.55"",""1,419.78"",""2,52,80,441"",""35,89,27,43,575.45"",""4,77,326"",""1,42,39,980"",""56.33"""																			
"HDFCBANK,""EQ"",""23-Feb-2024"",""1,419.55"",""1,422.55"",""1,433.90"",""1,418.00"",""1,419.45"",""1,420.60"",""1,425.27"",""1,49,16,726"",""21,26,04,19,308.00"",""3,35,851"",""96,40,709"",""64.63"""																			
"HDFCBANK,""EQ"",""26-Feb-2024"",""1,420.60"",""1,413.55"",""1,434.85"",""1,413.55"",""1,421.95"",""1,422.30"",""1,426.02"",""1,17,53,435"",""16,76,05,78,868.05"",""3,81,979"",""71,60,171"",""60.92"""																			
"HDFCBANK,""EQ"",""27-Feb-2024"",""1,422.30"",""1,413.55"",""1,426.70"",""1,413.05"",""1,421.90"",""1,420.15"",""1,419.95"",""1,60,43,575"",""22,78,11,19,940.60"",""3,84,714"",""1,02,38,487"",""63.82"""																			
"HDFCBANK,""EQ"",""28-Feb-2024"",""1,420.15"",""1,420.15"",""1,424.20"",""1,404.00"",""1,406.15"",""1,409.40"",""1,414.58"",""1,26,60,993"",""17,91,00,38,294.10"",""3,02,672"",""82,85,620"",""65.44"""																			
"HDFCBANK,""EQ"",""29-Feb-2024"",""1,409.40"",""1,402.10"",""1,410.40"",""1,397.30"",""1,407.80"",""1,403.40"",""1,403.21"",""2,66,47,850"",""37,39,25,69,225.70"",""5,67,422"",""1,69,04,852"",""63.44"""																			
"HDFCBANK,""EQ"",""01-Mar-2024"",""1,403.40"",""1,400.00"",""1,432.75"",""1,400.00"",""1,429.30"",""1,430.75"",""1,419.53"",""1,73,69,449"",""24,65,65,07,108.45"",""4,30,030"",""1,09,39,226"",""62.98"""																			
"HDFCBANK,""EQ"",""02-Mar-2024"",""1,430.75"",""1,434.55"",""1,436.00"",""1,428.10"",""1,430.95"",""1,430.75"",""1,431.16"",""8,95,265"",""1,28,12,70,465.10"",""27,274"",""5,14,675"",""57.49"""																			
"HDFCBANK,""EQ"",""04-Mar-2024"",""1,430.75"",""1,430.95"",""1,437.00"",""1,424.30"",""1,432.00"",""1,432.70"",""1,430.81"",""1,78,08,237"",""25,48,02,70,998.65"",""3,20,401"",""1,35,14,118"",""75.89"""																			
"HDFCBANK,""EQ"",""05-Mar-2024"",""1,432.70"",""1,422.00"",""1,443.00"",""1,421.65"",""1,439.20"",""1,440.85"",""1,432.70"",""1,89,95,836"",""27,21,52,48,874.45"",""3,45,780"",""1,30,54,500"",""68.72"""																			
"HDFCBANK,""EQ"",""06-Mar-2024"",""1,440.85"",""1,433.55"",""1,452.85"",""1,433.55"",""1,442.85"",""1,442.60"",""1,444.30"",""2,12,04,765"",""30,62,59,70,319.20"",""4,29,803"",""1,10,03,451"",""51.89"""																			
"HDFCBANK,""EQ"",""07-Mar-2024"",""1,442.60"",""1,445.50"",""1,451.05"",""1,441.40"",""1,446.00"",""1,446.10"",""1,445.23"",""2,46,74,023"",""35,65,95,21,740.40"",""3,01,040"",""2,08,66,170"",""84.57"""																			
"HDFCBANK,""EQ"",""11-Mar-2024"",""1,446.10"",""1,430.00"",""1,445.95"",""1,423.00"",""1,427.00"",""1,427.80"",""1,431.56"",""2,52,65,547"",""36,16,91,85,792.10"",""4,00,746"",""1,89,64,859"",""75.06"""																			
"HDFCBANK,""EQ"",""12-Mar-2024"",""1,427.80"",""1,434.00"",""1,464.00"",""1,429.25"",""1,460.75"",""1,459.55"",""1,455.21"",""3,27,09,227"",""47,59,89,03,857.45"",""5,63,469"",""1,63,84,302"",""50.09"""																			
"HDFCBANK,""EQ"",""13-Mar-2024"",""1,459.55"",""1,465.50"",""1,471.60"",""1,450.10"",""1,459.70"",""1,460.40"",""1,461.57"",""3,15,33,727"",""46,08,88,10,985.45"",""5,55,367"",""1,78,16,086"",""56.50"""																			
"HDFCBANK,""EQ"",""14-Mar-2024"",""1,460.40"",""1,462.10"",""1,466.00"",""1,444.30"",""1,457.00"",""1,455.45"",""1,452.98"",""2,62,16,079"",""38,09,14,65,327.10"",""3,55,538"",""1,45,05,354"",""55.33"""																			
"HDFCBANK,""EQ"",""15-Mar-2024"",""1,455.45"",""1,450.00"",""1,459.30"",""1,442.25"",""1,454.70"",""1,452.65"",""1,452.16"",""7,18,06,902"",""1,04,27,52,32,909.40"",""4,23,259"",""5,07,94,310"",""70.74"""																			
"HDFCBANK,""EQ"",""18-Mar-2024"",""1,452.65"",""1,447.00"",""1,456.00"",""1,435.80"",""1,445.75"",""1,446.05"",""1,447.44"",""1,07,18,928"",""15,51,49,93,593.40"",""2,98,423"",""56,92,012"",""53.10"""																			
"HDFCBANK,""EQ"",""19-Mar-2024"",""1,446.05"",""1,435.50"",""1,452.40"",""1,435.50"",""1,449.95"",""1,449.35"",""1,445.73"",""1,80,91,797"",""26,15,58,72,952.15"",""3,57,501"",""1,13,20,260"",""62.57"""																			
"HDFCBANK,""EQ"",""20-Mar-2024"",""1,449.35"",""1,449.05"",""1,451.65"",""1,424.65"",""1,432.00"",""1,431.05"",""1,435.82"",""2,18,03,047"",""31,30,51,42,954.85"",""3,91,871"",""1,23,57,309"",""56.68"""																			
"HDFCBANK,""EQ"",""21-Mar-2024"",""1,431.05"",""1,442.60"",""1,451.25"",""1,438.30"",""1,445.40"",""1,445.75"",""1,445.43"",""1,44,61,430"",""20,90,30,15,204.35"",""2,61,033"",""89,47,572"",""61.87"""																			
"HDFCBANK,""EQ"",""22-Mar-2024"",""1,445.75"",""1,441.00"",""1,450.75"",""1,437.75"",""1,442.55"",""1,442.85"",""1,443.79"",""2,29,90,163"",""33,19,29,80,386.60"",""4,08,312"",""1,45,85,298"",""63.44"""																			
"HDFCBANK,""EQ"",""26-Mar-2024"",""1,442.85"",""1,427.20"",""1,437.95"",""1,422.15"",""1,424.90"",""1,425.40"",""1,430.24"",""2,84,22,145"",""40,65,04,67,046.25"",""5,19,149"",""2,05,03,182"",""72.14"""																			
"HDFCBANK,""EQ"",""27-Mar-2024"",""1,425.40"",""1,423.55"",""1,447.95"",""1,421.25"",""1,443.65"",""1,440.70"",""1,436.27"",""3,10,84,334"",""44,64,54,17,268.50"",""4,12,302"",""1,97,82,418"",""63.64"""																			
"HDFCBANK,""EQ"",""28-Mar-2024"",""1,440.70"",""1,440.70"",""1,460.50"",""1,440.70"",""1,447.00"",""1,447.90"",""1,451.60"",""2,77,96,071"",""40,34,86,58,115.25"",""3,70,836"",""1,68,28,698"",""60.54"""																			
"HDFCBANK,""EQ"",""01-Apr-2024"",""1,447.90"",""1,458.00"",""1,473.80"",""1,455.60"",""1,470.00"",""1,470.50"",""1,466.67"",""1,25,99,785"",""18,47,97,61,763.45"",""2,66,085"",""84,31,758"",""66.92"""																			
"HDFCBANK,""EQ"",""02-Apr-2024"",""1,470.50"",""1,465.15"",""1,494.85"",""1,463.25"",""1,479.55"",""1,480.15"",""1,483.23"",""2,06,12,723"",""30,57,33,59,203.20"",""3,15,849"",""1,09,60,586"",""53.17"""																			
"HDFCBANK,""EQ"",""03-Apr-2024"",""1,480.15"",""1,472.10"",""1,495.65"",""1,471.40"",""1,484.50"",""1,482.30"",""1,485.06"",""2,27,92,193"",""33,84,77,85,699.15"",""3,81,267"",""1,36,84,601"",""60.04"""																			
"HDFCBANK,""EQ"",""04-Apr-2024"",""1,482.30"",""1,504.00"",""1,530.00"",""1,504.00"",""1,529.00"",""1,527.60"",""1,520.65"",""4,44,67,533"",""67,61,97,06,935.10"",""6,38,189"",""2,56,19,874"",""57.61"""																			
"HDFCBANK,""EQ"",""05-Apr-2024"",""1,527.60"",""1,539.00"",""1,554.50"",""1,530.15"",""1,550.05"",""1,549.55"",""1,545.34"",""2,95,27,951"",""45,63,07,07,255.45"",""4,46,260"",""2,11,64,256"",""71.68"""																			
